Ticker,Company Name,qtr,year,date,link,publish_date
NCLH,Norwegian Cruise Line,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/05/01/norwegian-cruise-line-nclh-q1-2023-earnings-call-t/,2023-05-01
EPR,EPR Properties,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/epr-properties-epr-q1-2023-earnings-call-transcrip/,2023-04-28
CVX,Chevron,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/chevron-cvx-q1-2023-earnings-call-transcript/,2023-04-28
CINF,Cincinnati Financial,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/cincinnati-financial-cinf-q1-2023-earnings-call-tr/,2023-04-28
CPT,Camden Property Trust,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/camden-property-trust-cpt-q1-2023-earnings-call-tr/,2023-04-28
ABBV,AbbVie,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/abbvie-abbv-q1-2023-earnings-call-transcript/,2023-04-28
HON,Honeywell International,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/honeywell-international-hon-q1-2023-earnings-call/,2023-04-28
SIRI,Sirius XM,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/sirius-xm-siri-q1-2023-earnings-call-transcript/,2023-04-28
CROX,Crocs,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/crocs-crox-q1-2023-earnings-call-transcript/,2023-04-28
AZN,AstraZeneca Plc,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/astrazeneca-plc-azn-q1-2023-earnings-call-transcri/,2023-04-28
MA,Mastercard,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/mastercard-ma-q1-2023-earnings-call-transcript/,2023-04-28
MRK,Merck,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/merck-mrk-q1-2023-earnings-call-transcript/,2023-04-28
SNY,Sanofi,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/sanofi-sny-q1-2023-earnings-call-transcript/,2023-04-28
SNAP,Snap,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/snap-snap-q1-2023-earnings-call-transcript/,2023-04-28
WM,Waste Management,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/waste-management-wm-q1-2023-earnings-call-transcri/,2023-04-28
GILD,Gilead Sciences,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/gilead-sciences-gild-q1-2023-earnings-call-transcr/,2023-04-28
LLY,Eli Lilly,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/eli-lilly-lly-q1-2023-earnings-call-transcript/,2023-04-28
FTI,TechnipFMC Plc,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/technipfmc-plc-fti-q1-2023-earnings-call-transcrip/,2023-04-28
NGD,New Gold,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/new-gold-ngd-q1-2023-earnings-call-transcript/,2023-04-28
FSLR,First Solar,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/first-solar-fslr-q1-2023-earnings-call-transcript/,2023-04-28
COF,Capital One Financial,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/capital-one-financial-cof-q1-2023-earnings-call-tr/,2023-04-28
NOC,Northrop Grumman,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/northrop-grumman-noc-q1-2023-earnings-call-transcr/,2023-04-28
IMAX,IMAX,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/imax-imax-q1-2023-earnings-call-transcript/,2023-04-28
OSTK,Overstock.com,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/overstockcom-ostk-q1-2023-earnings-call-transcript/,2023-04-28
LOB,Live Oak Bancshares,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/live-oak-bancshares-lob-q1-2023-earnings-call-tran/,2023-04-28
INTC,Intel,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/intel-intc-q1-2023-earnings-call-transcript/,2023-04-28
DLR,Digital Realty Trust,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/digital-realty-trust-dlr-q1-2023-earnings-call-tra/,2023-04-28
LUV,Southwest Airlines,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/southwest-airlines-luv-q1-2023-earnings-call-trans/,2023-04-28
MKL,Markel,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/markel-mkl-q1-2023-earnings-call-transcript/,2023-04-28
NET,Cloudflare,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/cloudflare-net-q1-2023-earnings-call-transcript/,2023-04-28
DXCM,DexCom,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/dexcom-dxcm-q1-2023-earnings-call-transcript/,2023-04-28
WEX,Wex,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/wex-wex-q1-2023-earnings-call-transcript/,2023-04-28
TMUS,T-Mobile US,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/t-mobile-us-tmus-q1-2023-earnings-call-transcript/,2023-04-28
CC,Chemours,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/chemours-cc-q1-2023-earnings-call-transcript/,2023-04-28
X,United States Steel,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/united-states-steel-x-q1-2023-earnings-call-transc/,2023-04-28
XOM,ExxonMobil,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/exxonmobil-xom-q1-2023-earnings-call-transcript/,2023-04-28
AON,Aon Plc,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/aon-plc-aon-q1-2023-earnings-call-transcript/,2023-04-28
AYX,Alteryx,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/alteryx-ayx-q1-2023-earnings-call-transcript/,2023-04-28
MO,Altria Group,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/altria-group-mo-q1-2023-earnings-call-transcript/,2023-04-28
EBC,Eastern Bankshares,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/eastern-bankshares-ebc-q1-2023-earnings-call-trans/,2023-04-28
SNCY,Sun Country Airlines,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/sun-country-airlines-sncy-q1-2023-earnings-call-tr/,2023-04-28
EAF,GrafTech International,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/graftech-international-eaf-q1-2023-earnings-call-t/,2023-04-28
HAS,Hasbro,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/hasbro-has-q1-2023-earnings-call-transcript/,2023-04-28
AMZN,Amazon.com,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/amazoncom-amzn-q1-2023-earnings-call-transcript/,2023-04-28
SKX,Skechers U.s.a.,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/skechers-usa-skx-q1-2023-earnings-call-transcript/,2023-04-28
MPW,Medical Properties Trust,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/medical-properties-trust-mpw-q1-2023-earnings-call/,2023-04-28
CLB,Core Laboratories,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/core-laboratories-clb-q1-2023-earnings-call-transc/,2023-04-28
NVT,nVent Electric Plc,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/nvent-electric-plc-nvt-q1-2023-earnings-call-trans/,2023-04-28
BJRI,BJ's Restaurants,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/bjs-restaurants-bjri-q1-2023-earnings-call-transcr/,2023-04-28
TW,Tradeweb Markets,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/tradeweb-markets-tw-q1-2023-earnings-call-transcri/,2023-04-28
PINS,Pinterest,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/pinterest-pins-q1-2023-earnings-call-transcript/,2023-04-28
NLY,Annaly Capital Management,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/annaly-capital-management-nly-q1-2023-earnings-cal/,2023-04-28
HOG,Harley-Davidson,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/harley-davidson-hog-q1-2023-earnings-call-transcri/,2023-04-28
MTH,Meritage Homes,Q1,2023,"March 31, 2023",https://www.fool.com/earnings/call-transcripts/2023/04/28/meritage-homes-mth-q1-2023-earnings-call-transcrip/,2023-04-28
HUYA,HUYA,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/21/huya-huya-q4-2022-earnings-call-transcript/,2023-03-21
CTRN,Citi Trends,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/21/citi-trends-ctrn-q4-2022-earnings-call-transcript/,2023-03-21
AQN,Algonquin Power & Utilities,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/17/algonquin-power-utilities-aqn-q4-2022-earnings-cal/,2023-03-17
XPEV,XPeng,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/17/xpeng-xpev-q4-2022-earnings-call-transcript/,2023-03-17
FDX,FedEx,Q3,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/17/fedex-fdx-q3-2023-earnings-call-transcript/,2023-03-17
COOK,Traeger,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/17/traeger-cook-q4-2022-earnings-call-transcript/,2023-03-17
FIVE,Five Below,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/16/five-below-five-q4-2022-earnings-call-transcript/,2023-03-16
WSM,Williams-Sonoma,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/16/williams-sonoma-wsm-q4-2022-earnings-call-transcri/,2023-03-16
ASO,Academy Sports And Outdoors,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/16/academy-sports-and-outdoors-aso-q4-2022-earnings-c/,2023-03-16
SIG,Signet Jewelers,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/16/signet-jewelers-sig-q4-2023-earnings-call-transcri/,2023-03-16
DBI,Designer Brands,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/16/designer-brands-dbi-q4-2022-earnings-call-transcri/,2023-03-16
GERN,Geron,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/16/geron-gern-q4-2022-earnings-call-transcript/,2023-03-16
DG,Dollar General,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/16/dollar-general-dg-q4-2022-earnings-call-transcript/,2023-03-16
LE,Lands' End,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/16/lands-end-le-q4-2022-earnings-call-transcript/,2023-03-16
PLCE,Children's Place,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/16/childrens-place-plce-q4-2022-earnings-call-transcr/,2023-03-16
OTLY,Oatly Group Ab,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/15/oatly-group-ab-otly-q4-2022-earnings-call-transcri/,2023-03-15
STNE,StoneCo,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/15/stoneco-stne-q4-2022-earnings-call-transcript/,2023-03-15
MGNX,MacroGenics,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/15/macrogenics-mgnx-q4-2022-earnings-call-transcript/,2023-03-15
S,SentinelOne,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/15/sentinelone-s-q4-2023-earnings-call-transcript/,2023-03-15
LEN,Lennar,Q1,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/15/lennar-len-q1-2023-earnings-call-transcript/,2023-03-15
SRAD,Sportradar Group Ag,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/15/sportradar-group-ag-srad-q4-2022-earnings-call-tra/,2023-03-15
PATH,UiPath,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/15/uipath-path-q4-2023-earnings-call-transcript/,2023-03-15
SMAR,Smartsheet,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/14/smartsheet-smar-q4-2023-earnings-call-transcript/,2023-03-14
WPRT,Westport Fuel Systems,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/14/westport-fuel-systems-wprt-q4-2022-earnings-call-t/,2023-03-14
LX,LexinFintech,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/14/lexinfintech-lx-q4-2022-earnings-call-transcript/,2023-03-14
AGEN,Agenus,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/14/agenus-agen-q4-2022-earnings-call-transcript/,2023-03-14
HEAR,Turtle Beach,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/13/turtle-beach-hear-q4-2022-earnings-call-transcript/,2023-03-13
ODC,Oil-Dri Of America,Q2,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/10/oil-dri-of-america-odc-q2-2023-earnings-call-trans/,2023-03-10
TLYS,Tilly's,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/10/tillys-tlys-q4-2022-earnings-call-transcript/,2023-03-10
TTC,Toro,Q1,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/09/toro-ttc-q1-2023-earnings-call-transcript/,2023-03-09
ZUMZ,Zumiez,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/09/zumiez-zumz-q4-2022-earnings-call-transcript/,2023-03-09
JD,JD.com,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/09/jdcom-jd-q4-2022-earnings-call-transcript/,2023-03-09
NNOX,Nano-X Imaging,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/09/nano-x-imaging-nnox-q4-2022-earnings-call-transcri/,2023-03-09
DLTH,Duluth,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/09/duluth-dlth-q4-2022-earnings-call-transcript/,2023-03-09
BNGO,Bionano Genomics,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/09/bionano-genomics-bngo-q4-2022-earnings-call-transc/,2023-03-09
DOCU,DocuSign,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/09/docusign-docu-q4-2023-earnings-call-transcript/,2023-03-09
ULTA,Ulta Beauty,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/09/ulta-beauty-ulta-q4-2022-earnings-call-transcript/,2023-03-09
BJ,BJ's Wholesale Club,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/09/bjs-wholesale-club-bj-q4-2022-earnings-call-transc/,2023-03-09
GPS,Gap,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/09/gap-gps-q4-2022-earnings-call-transcript/,2023-03-09
LMNR,Limoneira,Q1,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/09/limoneira-lmnr-q1-2023-earnings-call-transcript/,2023-03-09
BIRD,Allbirds,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/09/allbirds-bird-q4-2022-earnings-call-transcript/,2023-03-09
XXII,22nd Century Group,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/09/22nd-century-group-xxii-q4-2022-earnings-call-tran/,2023-03-09
ORCL,Oracle,Q3,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/09/oracle-orcl-q3-2023-earnings-call-transcript/,2023-03-09
SWBI,Smith & Wesson Brands,Q3,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/09/smith-wesson-brands-swbi-q3-2023-earnings-call-tra/,2023-03-09
MDB,MongoDB,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/08/mongodb-mdb-q4-2023-earnings-call-transcript/,2023-03-08
LDI,loanDepot,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/08/loandepot-ldi-q4-2022-earnings-call-transcript/,2023-03-08
YSG,Yatsen,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/08/yatsen-ysg-q4-2022-earnings-call-transcript/,2023-03-08
YMM,Full Truck Alliance,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/08/full-truck-alliance-ymm-q4-2022-earnings-call-tran/,2023-03-08
SFIX,Stitch Fix,Q2,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/07/stitch-fix-sfix-q2-2023-earnings-call-transcript/,2023-03-07
PRTS,CarParts.com,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/07/carpartscom-prts-q4-2022-earnings-call-transcript/,2023-03-07
SE,Sea Limited,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/07/sea-limited-se-q4-2022-earnings-call-transcript/,2023-03-07
CRWD,CrowdStrike,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/07/crowdstrike-crwd-q4-2023-earnings-call-transcript/,2023-03-07
TRMR,Tremor International,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/07/tremor-international-trmr-q4-2022-earnings-call-tr/,2023-03-07
AVAV,AeroVironment,Q3,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/06/aerovironment-avav-q3-2023-earnings-call-transcrip/,2023-03-06
CVGW,Calavo Growers,Q1,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/06/calavo-growers-cvgw-q1-2023-earnings-call-transcri/,2023-03-06
DOMO,Domo,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/06/domo-domo-q4-2023-earnings-call-transcript/,2023-03-06
AI,C3.ai,Q3,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/03/c3ai-ai-q3-2023-earnings-call-transcript/,2023-03-03
XPOF,Xponential Fitness,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/03/xponential-fitness-xpof-q4-2022-earnings-call-tran/,2023-03-03
KR,Kroger,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/02/kroger-kr-q4-2022-earnings-call-transcript/,2023-03-02
M,Macy's,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/02/macys-m-q4-2022-earnings-call-transcript/,2023-03-02
ESTC,Elastic,Q3,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/02/elastic-estc-q3-2023-earnings-call-transcript/,2023-03-02
COST,Costco Wholesale,Q2,2023,"Feb 12, 2023",https://www.fool.com/earnings/call-transcripts/2023/03/02/costco-wholesale-cost-q2-2023-earnings-call-transc/,2023-03-02
OKTA,Okta,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/02/okta-okta-q4-2023-earnings-call-transcript/,2023-03-02
VEEV,Veeva Systems,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/02/veeva-systems-veev-q4-2023-earnings-call-transcrip/,2023-03-02
PLUG,Plug Power,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/02/plug-power-plug-q4-2022-earnings-call-transcript/,2023-03-02
BBY,Best Buy,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/02/best-buy-bby-q4-2023-earnings-call-transcript/,2023-03-02
OB,Outbrain,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/02/outbrain-ob-q4-2022-earnings-call-transcript/,2023-03-02
SSYS,Stratasys,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/02/stratasys-ssys-q4-2022-earnings-call-transcript/,2023-03-02
MRVL,Marvell Technology,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/02/marvell-technology-mrvl-q4-2023-earnings-call-tran/,2023-03-02
SIX,Six Flags Entertainment,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/02/six-flags-entertainment-six-q4-2022-earnings-call/,2023-03-02
BUD,Anheuser-Busch InBev/NV,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/02/anheuser-busch-inbevnv-bud-q4-2022-earnings-call-t/,2023-03-02
AVGO,Broadcom,Q1,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/02/broadcom-avgo-q1-2023-earnings-call-transcript/,2023-03-02
JWN,Nordstrom,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/02/nordstrom-jwn-q4-2022-earnings-call-transcript/,2023-03-02
ZS,Zscaler,Q2,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/02/zscaler-zs-q2-2023-earnings-call-transcript/,2023-03-02
ZIMV,ZimVie,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/zimvie-zimv-q4-2022-earnings-call-transcript/,2023-03-01
PUBM,PubMatic,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/pubmatic-pubm-q4-2022-earnings-call-transcript/,2023-03-01
SDC,SmileDirectClub,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/smiledirectclub-sdc-q4-2022-earnings-call-transcri/,2023-03-01
AMBA,Ambarella,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/ambarella-amba-q4-2023-earnings-call-transcript/,2023-03-01
GDRX,GoodRx,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/goodrx-gdrx-q4-2022-earnings-call-transcript/,2023-03-01
AMRN,Amarin Plc,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/amarin-plc-amrn-q4-2022-earnings-call-transcript/,2023-03-01
ORGO,Organogenesis,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/organogenesis-orgo-q4-2022-earnings-call-transcrip/,2023-03-01
BLNK,Blink Charging,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/blink-charging-blnk-q4-2022-earnings-call-transcri/,2023-03-01
EXPI,eXp World,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/exp-world-expi-q4-2022-earnings-call-transcript/,2023-03-01
WEN,Wendy's,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/wendys-wen-q4-2022-earnings-call-transcript/,2023-03-01
FLYW,Flywire,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/flywire-flyw-q4-2022-earnings-call-transcript/,2023-03-01
VUZI,Vuzix,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/vuzix-vuzi-q4-2022-earnings-call-transcript/,2023-03-01
AXON,Axon Enterprise,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/axon-enterprise-axon-q4-2022-earnings-call-transcr/,2023-03-01
CRM,Salesforce,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/salesforce-crm-q4-2023-earnings-call-transcript/,2023-03-01
SNOW,Snowflake,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/snowflake-snow-q4-2023-earnings-call-transcript/,2023-03-01
ISEE,IVERIC Bio,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/iveric-bio-isee-q4-2022-earnings-call-transcript/,2023-03-01
LOW,Lowe's Companies,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/lowes-companies-low-q4-2022-earnings-call-transcri/,2023-03-01
SPLK,Splunk,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/splunk-splk-q4-2023-earnings-call-transcript/,2023-03-01
DV,DoubleVerify,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/doubleverify-dv-q4-2022-earnings-call-transcript/,2023-03-01
TUP,Tupperware Brands,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/tupperware-brands-tup-q4-2022-earnings-call-transc/,2023-03-01
KSS,Kohl's,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/kohls-kss-q4-2022-earnings-call-transcript/,2023-03-01
DLTR,Dollar Tree,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/dollar-tree-dltr-q4-2022-earnings-call-transcript/,2023-03-01
DDD,3d Systems,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/3d-systems-ddd-q4-2022-earnings-call-transcript/,2023-03-01
NIO,Nio,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/nio-nio-q4-2022-earnings-call-transcript/,2023-03-01
INO,Inovio Pharmaceuticals,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/03/01/inovio-pharmaceuticals-ino-q4-2022-earnings-call-t/,2023-03-01
LIND,Lindblad Expeditions,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/lindblad-expeditions-lind-q4-2022-earnings-call-tr/,2023-02-28
TGT,Target,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/target-tgt-q4-2022-earnings-call-transcript/,2023-02-28
PGR,Progressive,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/progressive-pgr-q4-2022-earnings-call-transcript/,2023-02-28
SRPT,Sarepta Therapeutics,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/sarepta-therapeutics-srpt-q4-2022-earnings-call-tr/,2023-02-28
CRON,Cronos Group,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/cronos-group-cron-q4-2022-earnings-call-transcript/,2023-02-28
